batch_index,image_name,width,height,source_pool,source_group,original_path,brightness_mean,contrast_std,edge_mean
11,011_mobile_night_video_5616515181548_frame_0000.jpg,1280,720,mobile_night_video,5616515181548,F:\RBCCPS_Directory\datasets\extracted_frames\mobile_night_videos\unknown_source\5616515181548\frame_0000.jpg,56.868,40.069,25.907
12,012_mobile_night_video_5616515181548_frame_0121.jpg,1280,720,mobile_night_video,5616515181548,F:\RBCCPS_Directory\datasets\extracted_frames\mobile_night_videos\unknown_source\5616515181548\frame_0121.jpg,67.776,50.523,21.697
13,013_mobile_night_video_20250529_211431_frame_0042.jpg,1280,720,mobile_night_video,20250529_211431,F:\RBCCPS_Directory\datasets\extracted_frames\mobile_night_videos\2025-05-29\20250529_211431\frame_0042.jpg,32.101,35.755,15.319
14,014_mobile_night_video_20250529_211431_frame_0099.jpg,1280,720,mobile_night_video,20250529_211431,F:\RBCCPS_Directory\datasets\extracted_frames\mobile_night_videos\2025-05-29\20250529_211431\frame_0099.jpg,45.887,34.043,19.15
15,015_mobile_night_video_20250529_211431_frame_0206.jpg,1280,720,mobile_night_video,20250529_211431,F:\RBCCPS_Directory\datasets\extracted_frames\mobile_night_videos\2025-05-29\20250529_211431\frame_0206.jpg,52.999,33.851,23.198
16,016_mobile_night_video_20250529_211431_frame_0227.jpg,1280,720,mobile_night_video,20250529_211431,F:\RBCCPS_Directory\datasets\extracted_frames\mobile_night_videos\2025-05-29\20250529_211431\frame_0227.jpg,57.483,44.317,18.089
17,017_mobile_night_video_20250529_211431_frame_0236.jpg,1280,720,mobile_night_video,20250529_211431,F:\RBCCPS_Directory\datasets\extracted_frames\mobile_night_videos\2025-05-29\20250529_211431\frame_0236.jpg,62.762,30.905,13.734
18,018_mobile_night_video_20250529_211431_frame_0132.jpg,1280,720,mobile_night_video,20250529_211431,F:\RBCCPS_Directory\datasets\extracted_frames\mobile_night_videos\2025-05-29\20250529_211431\frame_0132.jpg,79.681,47.088,18.822
19,019_mobile_night_video_561651518145_frame_0013.jpg,1280,720,mobile_night_video,561651518145,F:\RBCCPS_Directory\datasets\extracted_frames\mobile_night_videos\unknown_source\561651518145\frame_0013.jpg,4.358,9.139,5.363
20,020_mobile_night_video_561651518145_frame_d0023.jpg,1280,720,mobile_night_video,561651518145,F:\RBCCPS_Directory\datasets\extracted_frames\mobile_night_videos\unknown_source\561651518145\frame_d0023.jpg,50.308,36.904,29.889
21,021_mobile_night_video_561651518145_frame_a0010.jpg,1280,720,mobile_night_video,561651518145,F:\RBCCPS_Directory\datasets\extracted_frames\mobile_night_videos\unknown_source\561651518145\frame_a0010.jpg,60.986,44.259,25.808
22,022_mobile_night_video_561651518145_frame_c0027.jpg,1280,720,mobile_night_video,561651518145,F:\RBCCPS_Directory\datasets\extracted_frames\mobile_night_videos\unknown_source\561651518145\frame_c0027.jpg,67.657,43.187,32.372
23,023_mobile_night_video_561651518145_frame_b0027.jpg,1280,720,mobile_night_video,561651518145,F:\RBCCPS_Directory\datasets\extracted_frames\mobile_night_videos\unknown_source\561651518145\frame_b0027.jpg,74.601,45.09,32.868
24,024_mobile_night_video_561651518145_frame_c0033.jpg,1280,720,mobile_night_video,561651518145,F:\RBCCPS_Directory\datasets\extracted_frames\mobile_night_videos\unknown_source\561651518145\frame_c0033.jpg,95.886,41.756,32.183
25,025_mobile_night_video_20250529_205304_frame_0075.jpg,1280,720,mobile_night_video,20250529_205304,F:\RBCCPS_Directory\datasets\extracted_frames\mobile_night_videos\2025-05-29\20250529_205304\frame_0075.jpg,29.935,35.951,11.902
26,026_mobile_night_video_20250529_205304_frame_0128.jpg,1280,720,mobile_night_video,20250529_205304,F:\RBCCPS_Directory\datasets\extracted_frames\mobile_night_videos\2025-05-29\20250529_205304\frame_0128.jpg,41.08,44.213,17.134
27,027_mobile_night_video_20250529_205304_frame_0121.jpg,1280,720,mobile_night_video,20250529_205304,F:\RBCCPS_Directory\datasets\extracted_frames\mobile_night_videos\2025-05-29\20250529_205304\frame_0121.jpg,49.027,49.547,16.151
28,028_mobile_night_video_20250529_205304_frame_0104.jpg,1280,720,mobile_night_video,20250529_205304,F:\RBCCPS_Directory\datasets\extracted_frames\mobile_night_videos\2025-05-29\20250529_205304\frame_0104.jpg,54.466,45.72,14.709
29,029_mobile_night_video_20250529_205304_frame_0046.jpg,1280,720,mobile_night_video,20250529_205304,F:\RBCCPS_Directory\datasets\extracted_frames\mobile_night_videos\2025-05-29\20250529_205304\frame_0046.jpg,60.74,48.486,12.527
30,030_mobile_night_video_20250529_205304_frame_0149.jpg,1280,720,mobile_night_video,20250529_205304,F:\RBCCPS_Directory\datasets\extracted_frames\mobile_night_videos\2025-05-29\20250529_205304\frame_0149.jpg,77.441,47.017,24.262
31,031_mobile_night_video_20250529_205507_frame_0099.jpg,1280,720,mobile_night_video,20250529_205507,F:\RBCCPS_Directory\datasets\extracted_frames\mobile_night_videos\2025-05-29\20250529_205507\frame_0099.jpg,27.107,35.606,17.244
32,032_mobile_night_video_20250529_205507_frame_0107.jpg,1280,720,mobile_night_video,20250529_205507,F:\RBCCPS_Directory\datasets\extracted_frames\mobile_night_videos\2025-05-29\20250529_205507\frame_0107.jpg,36.394,43.532,20.264
33,033_mobile_night_video_20250529_205507_frame_0030.jpg,1280,720,mobile_night_video,20250529_205507,F:\RBCCPS_Directory\datasets\extracted_frames\mobile_night_videos\2025-05-29\20250529_205507\frame_0030.jpg,44.922,49.039,19.716
34,034_mobile_night_video_20250529_205507_frame_0010.jpg,1280,720,mobile_night_video,20250529_205507,F:\RBCCPS_Directory\datasets\extracted_frames\mobile_night_videos\2025-05-29\20250529_205507\frame_0010.jpg,52.365,34.464,13.87
35,035_mobile_night_video_20250529_205507_frame_0139.jpg,1280,720,mobile_night_video,20250529_205507,F:\RBCCPS_Directory\datasets\extracted_frames\mobile_night_videos\2025-05-29\20250529_205507\frame_0139.jpg,59.326,49.082,25.016
36,036_mobile_night_video_20250529_205507_frame_0168.jpg,1280,720,mobile_night_video,20250529_205507,F:\RBCCPS_Directory\datasets\extracted_frames\mobile_night_videos\2025-05-29\20250529_205507\frame_0168.jpg,73.009,46.683,23.346
37,037_mobile_night_video_20250529_205815_frame_0006.jpg,1280,720,mobile_night_video,20250529_205815,F:\RBCCPS_Directory\datasets\extracted_frames\mobile_night_videos\2025-05-29\20250529_205815\frame_0006.jpg,32.002,43.449,12.446
38,038_mobile_night_video_20250529_205815_frame_0007.jpg,1280,720,mobile_night_video,20250529_205815,F:\RBCCPS_Directory\datasets\extracted_frames\mobile_night_videos\2025-05-29\20250529_205815\frame_0007.jpg,45.084,50.682,14.223
39,039_mobile_night_video_20250529_205815_frame_0045.jpg,1280,720,mobile_night_video,20250529_205815,F:\RBCCPS_Directory\datasets\extracted_frames\mobile_night_videos\2025-05-29\20250529_205815\frame_0045.jpg,54.791,42.096,18.609
40,040_mobile_night_video_20250529_205815_frame_0024.jpg,1280,720,mobile_night_video,20250529_205815,F:\RBCCPS_Directory\datasets\extracted_frames\mobile_night_videos\2025-05-29\20250529_205815\frame_0024.jpg,62.802,45.231,13.756
41,041_mobile_night_video_20250529_205815_frame_0049.jpg,1280,720,mobile_night_video,20250529_205815,F:\RBCCPS_Directory\datasets\extracted_frames\mobile_night_videos\2025-05-29\20250529_205815\frame_0049.jpg,68.353,45.909,18.197
42,042_mobile_night_video_20250529_205815_frame_0096.jpg,1280,720,mobile_night_video,20250529_205815,F:\RBCCPS_Directory\datasets\extracted_frames\mobile_night_videos\2025-05-29\20250529_205815\frame_0096.jpg,105.972,44.568,17.172
43,043_mobile_night_video_20250529_2050207_frame_0078.jpg,1280,720,mobile_night_video,20250529_2050207,F:\RBCCPS_Directory\datasets\extracted_frames\mobile_night_videos\2025-05-29\20250529_2050207\frame_0078.jpg,38.981,33.167,16.539
44,044_mobile_night_video_20250529_2050207_frame_0055.jpg,1280,720,mobile_night_video,20250529_2050207,F:\RBCCPS_Directory\datasets\extracted_frames\mobile_night_videos\2025-05-29\20250529_2050207\frame_0055.jpg,48.732,42.742,23.81
45,045_mobile_night_video_20250529_2050207_frame_0075.jpg,1280,720,mobile_night_video,20250529_2050207,F:\RBCCPS_Directory\datasets\extracted_frames\mobile_night_videos\2025-05-29\20250529_2050207\frame_0075.jpg,53.167,32.277,18.072
46,046_mobile_night_video_20250529_2050207_frame_0091.jpg,1280,720,mobile_night_video,20250529_2050207,F:\RBCCPS_Directory\datasets\extracted_frames\mobile_night_videos\2025-05-29\20250529_2050207\frame_0091.jpg,59.934,44.113,22.471
47,047_mobile_night_video_20250529_2050207_frame_0000.jpg,1280,720,mobile_night_video,20250529_2050207,F:\RBCCPS_Directory\datasets\extracted_frames\mobile_night_videos\2025-05-29\20250529_2050207\frame_0000.jpg,64.791,39.706,12.445
48,048_mobile_night_video_20250529_2050207_frame_0039.jpg,1280,720,mobile_night_video,20250529_2050207,F:\RBCCPS_Directory\datasets\extracted_frames\mobile_night_videos\2025-05-29\20250529_2050207\frame_0039.jpg,75.919,43.358,20.385
49,049_mobile_night_video_20250529_205437_frame_0074.jpg,1280,720,mobile_night_video,20250529_205437,F:\RBCCPS_Directory\datasets\extracted_frames\mobile_night_videos\2025-05-29\20250529_205437\frame_0074.jpg,30.537,31.106,13.708
50,050_mobile_night_video_20250529_205437_frame_0071.jpg,1280,720,mobile_night_video,20250529_205437,F:\RBCCPS_Directory\datasets\extracted_frames\mobile_night_videos\2025-05-29\20250529_205437\frame_0071.jpg,39.616,30.089,17.17
51,051_mobile_night_video_20250529_205437_frame_0019.jpg,1280,720,mobile_night_video,20250529_205437,F:\RBCCPS_Directory\datasets\extracted_frames\mobile_night_videos\2025-05-29\20250529_205437\frame_0019.jpg,44.641,42.193,25.613
52,052_mobile_night_video_20250529_205437_frame_0037.jpg,1280,720,mobile_night_video,20250529_205437,F:\RBCCPS_Directory\datasets\extracted_frames\mobile_night_videos\2025-05-29\20250529_205437\frame_0037.jpg,49.851,41.833,23.273
53,053_mobile_night_video_20250529_205437_frame_0016.jpg,1280,720,mobile_night_video,20250529_205437,F:\RBCCPS_Directory\datasets\extracted_frames\mobile_night_videos\2025-05-29\20250529_205437\frame_0016.jpg,54.613,36.349,25.489
54,054_mobile_night_video_20250529_205437_frame_0032.jpg,1280,720,mobile_night_video,20250529_205437,F:\RBCCPS_Directory\datasets\extracted_frames\mobile_night_videos\2025-05-29\20250529_205437\frame_0032.jpg,59.818,49.446,26.769
55,055_mobile_night_video_56165151815_frame_0027.jpg,1280,720,mobile_night_video,56165151815,F:\RBCCPS_Directory\datasets\extracted_frames\mobile_night_videos\unknown_source\56165151815\frame_0027.jpg,20.079,27.91,14.579
56,056_mobile_night_video_56165151815_frame_0000.jpg,1280,720,mobile_night_video,56165151815,F:\RBCCPS_Directory\datasets\extracted_frames\mobile_night_videos\unknown_source\56165151815\frame_0000.jpg,38.096,49.615,22.866
57,057_mobile_night_video_56165151815_frame_0011_1_.jpg,1280,720,mobile_night_video,56165151815,F:\RBCCPS_Directory\datasets\extracted_frames\mobile_night_videos\unknown_source\56165151815\frame_0011(1).jpg,53.723,49.15,27.293
58,058_mobile_night_video_56165151815_frame_0038.jpg,1280,720,mobile_night_video,56165151815,F:\RBCCPS_Directory\datasets\extracted_frames\mobile_night_videos\unknown_source\56165151815\frame_0038.jpg,62.977,39.313,20.95
59,059_mobile_night_video_56165151815_frame_0009_1_.jpg,1280,720,mobile_night_video,56165151815,F:\RBCCPS_Directory\datasets\extracted_frames\mobile_night_videos\unknown_source\56165151815\frame_0009(1).jpg,72.035,51.424,34.272
60,060_mobile_night_video_56165151815_frame_0042.jpg,1280,720,mobile_night_video,56165151815,F:\RBCCPS_Directory\datasets\extracted_frames\mobile_night_videos\unknown_source\56165151815\frame_0042.jpg,82.387,41.942,22.739
61,061_mobile_night_video_56165151814_frame_0005.jpg,1280,720,mobile_night_video,56165151814,F:\RBCCPS_Directory\datasets\extracted_frames\mobile_night_videos\unknown_source\56165151814\frame_0005.jpg,42.111,34.905,17.091
62,062_mobile_night_video_56165151814_frame_0001.jpg,1280,720,mobile_night_video,56165151814,F:\RBCCPS_Directory\datasets\extracted_frames\mobile_night_videos\unknown_source\56165151814\frame_0001.jpg,54.005,42.946,16.877
63,063_mobile_night_video_56165151814_frame_0007.jpg,1280,720,mobile_night_video,56165151814,F:\RBCCPS_Directory\datasets\extracted_frames\mobile_night_videos\unknown_source\56165151814\frame_0007.jpg,58.16,43.113,15.629
64,064_mobile_night_video_56165151814_frame_0026.jpg,1280,720,mobile_night_video,56165151814,F:\RBCCPS_Directory\datasets\extracted_frames\mobile_night_videos\unknown_source\56165151814\frame_0026.jpg,61.361,48.508,19.902
65,065_mobile_night_video_56165151814_frame_0023.jpg,1280,720,mobile_night_video,56165151814,F:\RBCCPS_Directory\datasets\extracted_frames\mobile_night_videos\unknown_source\56165151814\frame_0023.jpg,70.617,45.701,22.562
66,066_mobile_night_video_561651518146_frame_0005.jpg,1280,720,mobile_night_video,561651518146,F:\RBCCPS_Directory\datasets\extracted_frames\mobile_night_videos\unknown_source\561651518146\frame_0005.jpg,42.111,34.905,17.091
67,067_mobile_night_video_561651518146_frame_0001.jpg,1280,720,mobile_night_video,561651518146,F:\RBCCPS_Directory\datasets\extracted_frames\mobile_night_videos\unknown_source\561651518146\frame_0001.jpg,54.005,42.946,16.877
68,068_mobile_night_video_561651518146_frame_0007.jpg,1280,720,mobile_night_video,561651518146,F:\RBCCPS_Directory\datasets\extracted_frames\mobile_night_videos\unknown_source\561651518146\frame_0007.jpg,58.16,43.113,15.629
69,069_mobile_night_video_561651518146_frame_0026.jpg,1280,720,mobile_night_video,561651518146,F:\RBCCPS_Directory\datasets\extracted_frames\mobile_night_videos\unknown_source\561651518146\frame_0026.jpg,61.361,48.508,19.902
70,070_mobile_night_video_561651518146_frame_0023.jpg,1280,720,mobile_night_video,561651518146,F:\RBCCPS_Directory\datasets\extracted_frames\mobile_night_videos\unknown_source\561651518146\frame_0023.jpg,70.617,45.701,22.562
71,071_seed_streetlight_dataset_train_train_set_2_frame_34_jpg.rf.eJ0Jen1cNbRPpGGRgUSS.jpg,1280,720,seed_streetlight_dataset,train,F:\RBCCPS_Directory\datasets\annotated_seed\jobin-original-annotated-images\train\train_set_2_frame_34_jpg.rf.eJ0Jen1cNbRPpGGRgUSS.jpg,6.572,12.031,7.037
72,072_seed_streetlight_dataset_train_train_set_1_frame_37_jpg.rf.g0GYwTN99jSucHM47NgQ.jpg,1280,720,seed_streetlight_dataset,train,F:\RBCCPS_Directory\datasets\annotated_seed\jobin-original-annotated-images\train\train_set_1_frame_37_jpg.rf.g0GYwTN99jSucHM47NgQ.jpg,44.275,39.695,16.878
73,073_seed_streetlight_dataset_train_train_set_2_frame_182_jpg.rf.j8hqbOpxAith1Reowfkx.jpg,1280,720,seed_streetlight_dataset,train,F:\RBCCPS_Directory\datasets\annotated_seed\jobin-original-annotated-images\train\train_set_2_frame_182_jpg.rf.j8hqbOpxAith1Reowfkx.jpg,49.945,40.551,31.729
74,074_seed_streetlight_dataset_train_train_set_1_frame_252_jpg.rf.x4tO06Vpn9jWV8IUEiTz.jpg,1280,720,seed_streetlight_dataset,train,F:\RBCCPS_Directory\datasets\annotated_seed\jobin-original-annotated-images\train\train_set_1_frame_252_jpg.rf.x4tO06Vpn9jWV8IUEiTz.jpg,53.602,42.549,23.281
75,075_seed_streetlight_dataset_train_train_set_2_frame_226_jpg.rf.G8AxAnfTIVxp6A6x7Rlh.jpg,1280,720,seed_streetlight_dataset,train,F:\RBCCPS_Directory\datasets\annotated_seed\jobin-original-annotated-images\train\train_set_2_frame_226_jpg.rf.G8AxAnfTIVxp6A6x7Rlh.jpg,57.515,39.633,28.135
76,076_seed_streetlight_dataset_train_test_set_1_frame_14_jpg.rf.sJcm0yf17yz2AwK62Phi.jpg,1280,720,seed_streetlight_dataset,train,F:\RBCCPS_Directory\datasets\annotated_seed\jobin-original-annotated-images\train\test_set_1_frame_14_jpg.rf.sJcm0yf17yz2AwK62Phi.jpg,60.856,43.014,28.035
77,077_seed_streetlight_dataset_train_train_set_1_frame_338_jpg.rf.78d0R48QprazaC7cVZni.jpg,1280,720,seed_streetlight_dataset,train,F:\RBCCPS_Directory\datasets\annotated_seed\jobin-original-annotated-images\train\train_set_1_frame_338_jpg.rf.78d0R48QprazaC7cVZni.jpg,63.488,46.987,16.691
78,078_seed_streetlight_dataset_train_val_set_2_frame_8_jpg.rf.BqnjyZVjGRZxQ5pvg5Th.jpg,1280,720,seed_streetlight_dataset,train,F:\RBCCPS_Directory\datasets\annotated_seed\jobin-original-annotated-images\train\val_set_2_frame_8_jpg.rf.BqnjyZVjGRZxQ5pvg5Th.jpg,67.673,53.44,29.714
79,079_seed_streetlight_dataset_train_train_set_2_frame_63_jpg.rf.Yn5wT9vcWggF4ASXIL3w.jpg,1280,720,seed_streetlight_dataset,train,F:\RBCCPS_Directory\datasets\annotated_seed\jobin-original-annotated-images\train\train_set_2_frame_63_jpg.rf.Yn5wT9vcWggF4ASXIL3w.jpg,73.954,51.016,31.737
80,080_seed_streetlight_dataset_train_val_set_2_frame_14_jpg.rf.BmzEKdIfadVuBPMrUMZJ.jpg,1280,720,seed_streetlight_dataset,train,F:\RBCCPS_Directory\datasets\annotated_seed\jobin-original-annotated-images\train\val_set_2_frame_14_jpg.rf.BmzEKdIfadVuBPMrUMZJ.jpg,95.885,41.756,32.196
81,081_seed_streetlight_dataset_valid_train_set_2_frame_15_jpg.rf.nAgCu0sqgGK0D4PvvA1c.jpg,1280,720,seed_streetlight_dataset,valid,F:\RBCCPS_Directory\datasets\annotated_seed\jobin-original-annotated-images\valid\train_set_2_frame_15_jpg.rf.nAgCu0sqgGK0D4PvvA1c.jpg,6.765,13.786,7.274
82,082_seed_streetlight_dataset_valid_train_set_1_frame_420_jpg.rf.9icQSdI1gDCcDiJYjUzV.jpg,1280,720,seed_streetlight_dataset,valid,F:\RBCCPS_Directory\datasets\annotated_seed\jobin-original-annotated-images\valid\train_set_1_frame_420_jpg.rf.9icQSdI1gDCcDiJYjUzV.jpg,39.79,34.603,14.395
83,083_seed_streetlight_dataset_valid_train_set_1_frame_40_jpg.rf.ttfunTJTvGBwWjzl3a3H.jpg,1280,720,seed_streetlight_dataset,valid,F:\RBCCPS_Directory\datasets\annotated_seed\jobin-original-annotated-images\valid\train_set_1_frame_40_jpg.rf.ttfunTJTvGBwWjzl3a3H.jpg,47.352,40.821,18.456
84,084_seed_streetlight_dataset_valid_train_set_1_frame_287_jpg.rf.OlA6xhN1EW7yy7Pl0NSG.jpg,1280,720,seed_streetlight_dataset,valid,F:\RBCCPS_Directory\datasets\annotated_seed\jobin-original-annotated-images\valid\train_set_1_frame_287_jpg.rf.OlA6xhN1EW7yy7Pl0NSG.jpg,52.9,42.833,18.0
85,085_seed_streetlight_dataset_valid_train_set_1_frame_118_jpg.rf.OLjVATG8Nx7YKNByEIpZ.jpg,1280,720,seed_streetlight_dataset,valid,F:\RBCCPS_Directory\datasets\annotated_seed\jobin-original-annotated-images\valid\train_set_1_frame_118_jpg.rf.OLjVATG8Nx7YKNByEIpZ.jpg,56.462,37.65,19.531
86,086_seed_streetlight_dataset_valid_val_set_1_frame_1_jpg.rf.DUQkIf5CuK7yVnwfW79t.jpg,1280,720,seed_streetlight_dataset,valid,F:\RBCCPS_Directory\datasets\annotated_seed\jobin-original-annotated-images\valid\val_set_1_frame_1_jpg.rf.DUQkIf5CuK7yVnwfW79t.jpg,59.109,39.37,19.58
87,087_seed_streetlight_dataset_valid_train_set_1_frame_11_jpg.rf.720Q75KhHjPPeBsV5IV0.jpg,1280,720,seed_streetlight_dataset,valid,F:\RBCCPS_Directory\datasets\annotated_seed\jobin-original-annotated-images\valid\train_set_1_frame_11_jpg.rf.720Q75KhHjPPeBsV5IV0.jpg,65.176,40.659,22.912
88,088_seed_streetlight_dataset_valid_val_set_2_frame_6_jpg.rf.EnPo8nTFWL807bmXSQvu.jpg,1280,720,seed_streetlight_dataset,valid,F:\RBCCPS_Directory\datasets\annotated_seed\jobin-original-annotated-images\valid\val_set_2_frame_6_jpg.rf.EnPo8nTFWL807bmXSQvu.jpg,68.548,45.787,28.868
89,089_seed_streetlight_dataset_valid_train_set_2_frame_151_jpg.rf.7OsD3FqwtxVdJ8WZnuZa.jpg,1280,720,seed_streetlight_dataset,valid,F:\RBCCPS_Directory\datasets\annotated_seed\jobin-original-annotated-images\valid\train_set_2_frame_151_jpg.rf.7OsD3FqwtxVdJ8WZnuZa.jpg,76.196,44.837,32.512
90,090_seed_streetlight_dataset_valid_train_set_2_frame_244_jpg.rf.sdRc81ayRZ8HxGRnKBGZ.jpg,1280,720,seed_streetlight_dataset,valid,F:\RBCCPS_Directory\datasets\annotated_seed\jobin-original-annotated-images\valid\train_set_2_frame_244_jpg.rf.sdRc81ayRZ8HxGRnKBGZ.jpg,92.583,47.942,41.881
91,091_seed_streetlight_dataset_test_train_set_2_frame_31_jpg.rf.YUNiP0Fiw3t7Apx1Goc6.jpg,1280,720,seed_streetlight_dataset,test,F:\RBCCPS_Directory\datasets\annotated_seed\jobin-original-annotated-images\test\train_set_2_frame_31_jpg.rf.YUNiP0Fiw3t7Apx1Goc6.jpg,29.215,30.178,24.217
92,092_seed_streetlight_dataset_test_train_set_1_frame_50_jpg.rf.BfOAzD86XyZV4vEbqHYu.jpg,1280,720,seed_streetlight_dataset,test,F:\RBCCPS_Directory\datasets\annotated_seed\jobin-original-annotated-images\test\train_set_1_frame_50_jpg.rf.BfOAzD86XyZV4vEbqHYu.jpg,44.29,41.547,15.589
93,093_seed_streetlight_dataset_test_train_set_1_frame_149_jpg.rf.V4aHaFvRdJyaPHvOrj1k.jpg,1280,720,seed_streetlight_dataset,test,F:\RBCCPS_Directory\datasets\annotated_seed\jobin-original-annotated-images\test\train_set_1_frame_149_jpg.rf.V4aHaFvRdJyaPHvOrj1k.jpg,49.343,34.777,17.119
94,094_seed_streetlight_dataset_test_train_set_1_frame_239_jpg.rf.6siftindY97O8KoQ4D6u.jpg,1280,720,seed_streetlight_dataset,test,F:\RBCCPS_Directory\datasets\annotated_seed\jobin-original-annotated-images\test\train_set_1_frame_239_jpg.rf.6siftindY97O8KoQ4D6u.jpg,54.561,58.391,17.956
95,095_seed_streetlight_dataset_test_train_set_1_frame_390_jpg.rf.3sHsu2gbhHfKYKDGfuZA.jpg,1280,720,seed_streetlight_dataset,test,F:\RBCCPS_Directory\datasets\annotated_seed\jobin-original-annotated-images\test\train_set_1_frame_390_jpg.rf.3sHsu2gbhHfKYKDGfuZA.jpg,58.491,47.419,19.297
96,096_seed_streetlight_dataset_test_train_set_1_frame_145_jpg.rf.cFe9pth8uhsnaGjaQlUH.jpg,1280,720,seed_streetlight_dataset,test,F:\RBCCPS_Directory\datasets\annotated_seed\jobin-original-annotated-images\test\train_set_1_frame_145_jpg.rf.cFe9pth8uhsnaGjaQlUH.jpg,61.04,48.694,16.244
97,097_seed_streetlight_dataset_test_train_set_1_frame_240_jpg.rf.Y2nBwuXM8xb3rMes6sG5.jpg,1280,720,seed_streetlight_dataset,test,F:\RBCCPS_Directory\datasets\annotated_seed\jobin-original-annotated-images\test\train_set_1_frame_240_jpg.rf.Y2nBwuXM8xb3rMes6sG5.jpg,65.767,44.64,21.634
98,098_seed_streetlight_dataset_test_test_set_2_frame_7_jpg.rf.u1lyTGvYhNKxjcHN1xwt.jpg,1280,720,seed_streetlight_dataset,test,F:\RBCCPS_Directory\datasets\annotated_seed\jobin-original-annotated-images\test\test_set_2_frame_7_jpg.rf.u1lyTGvYhNKxjcHN1xwt.jpg,67.457,42.608,31.295
99,099_seed_streetlight_dataset_test_train_set_2_frame_130_jpg.rf.84KAY9lbXoBXAtYbBdpm.jpg,1280,720,seed_streetlight_dataset,test,F:\RBCCPS_Directory\datasets\annotated_seed\jobin-original-annotated-images\test\train_set_2_frame_130_jpg.rf.84KAY9lbXoBXAtYbBdpm.jpg,72.994,44.962,30.028
100,100_seed_streetlight_dataset_test_train_set_2_frame_171_jpg.rf.6u009lN626Tt47ym7eoq.jpg,1280,720,seed_streetlight_dataset,test,F:\RBCCPS_Directory\datasets\annotated_seed\jobin-original-annotated-images\test\train_set_2_frame_171_jpg.rf.6u009lN626Tt47ym7eoq.jpg,84.06,40.495,30.68
