batch_index,image_name,width,height,source_pool,source_group,original_path,brightness_mean,contrast_std,edge_mean
67,067_mobile_night_video_56165151815_frame_0009.jpg,1280,720,mobile_night_video,56165151815,F:\RBCCPS_Directory\datasets\extracted_frames\mobile_night_videos\unknown_source\56165151815\frame_0009.jpg,38.662,38.044,19.437
68,068_seed_streetlight_dataset_train_train_set_1_frame_327_jpg.rf.mqN9J4apohdX9J0lK7Am.jpg,1280,720,seed_streetlight_dataset,train,F:\RBCCPS_Directory\datasets\annotated_seed\jobin-original-annotated-images\train\train_set_1_frame_327_jpg.rf.mqN9J4apohdX9J0lK7Am.jpg,39.659,26.923,11.039
69,069_mobile_night_video_56165151814_frame_0029.jpg,1280,720,mobile_night_video,56165151814,F:\RBCCPS_Directory\datasets\extracted_frames\mobile_night_videos\unknown_source\56165151814\frame_0029.jpg,58.952,41.578,24.512
70,070_seed_streetlight_dataset_valid_train_set_1_frame_405_jpg.rf.BvsHaqPngku6M809ZrLq.jpg,1280,720,seed_streetlight_dataset,valid,F:\RBCCPS_Directory\datasets\annotated_seed\jobin-original-annotated-images\valid\train_set_1_frame_405_jpg.rf.BvsHaqPngku6M809ZrLq.jpg,54.464,41.467,14.525
71,071_mobile_night_video_561651518146_frame_0029.jpg,1280,720,mobile_night_video,561651518146,F:\RBCCPS_Directory\datasets\extracted_frames\mobile_night_videos\unknown_source\561651518146\frame_0029.jpg,58.952,41.578,24.512
72,072_seed_streetlight_dataset_test_val_set_1_frame_40_jpg.rf.kXQUNz41Ie6OSUStMlEX.jpg,1280,720,seed_streetlight_dataset,test,F:\RBCCPS_Directory\datasets\annotated_seed\jobin-original-annotated-images\test\val_set_1_frame_40_jpg.rf.kXQUNz41Ie6OSUStMlEX.jpg,64.941,42.858,21.236
73,073_mobile_night_video_20250529_205107_frame_0233.jpg,1280,720,mobile_night_video,20250529_205107,F:\RBCCPS_Directory\datasets\extracted_frames\mobile_night_videos\2025-05-29\20250529_205107\frame_0233.jpg,38.469,40.35,16.092
74,074_seed_streetlight_dataset_train_train_set_1_frame_14_jpg.rf.KPDUpNLuP9j5bg5J3ymf.jpg,1280,720,seed_streetlight_dataset,train,F:\RBCCPS_Directory\datasets\annotated_seed\jobin-original-annotated-images\train\train_set_1_frame_14_jpg.rf.KPDUpNLuP9j5bg5J3ymf.jpg,40.056,45.866,11.485
75,075_mobile_night_video_5616515181548_frame_0065.jpg,1280,720,mobile_night_video,5616515181548,F:\RBCCPS_Directory\datasets\extracted_frames\mobile_night_videos\unknown_source\5616515181548\frame_0065.jpg,35.903,35.934,23.994
76,076_seed_streetlight_dataset_valid_train_set_2_frame_189_jpg.rf.PFM61jc4jbGkwiNtIZTj.jpg,1280,720,seed_streetlight_dataset,valid,F:\RBCCPS_Directory\datasets\annotated_seed\jobin-original-annotated-images\valid\train_set_2_frame_189_jpg.rf.PFM61jc4jbGkwiNtIZTj.jpg,54.707,31.78,19.247
77,077_mobile_night_video_20250529_211431_frame_0047.jpg,1280,720,mobile_night_video,20250529_211431,F:\RBCCPS_Directory\datasets\extracted_frames\mobile_night_videos\2025-05-29\20250529_211431\frame_0047.jpg,38.307,47.008,17.847
78,078_seed_streetlight_dataset_test_train_set_2_frame_243_jpg.rf.oHBcJvjeGU7ACJyUKkpX.jpg,1280,720,seed_streetlight_dataset,test,F:\RBCCPS_Directory\datasets\annotated_seed\jobin-original-annotated-images\test\train_set_2_frame_243_jpg.rf.oHBcJvjeGU7ACJyUKkpX.jpg,65.515,37.598,27.534
79,079_mobile_night_video_561651518145_frame_0017.jpg,1280,720,mobile_night_video,561651518145,F:\RBCCPS_Directory\datasets\extracted_frames\mobile_night_videos\unknown_source\561651518145\frame_0017.jpg,29.858,30.191,20.705
80,080_seed_streetlight_dataset_train_val_set_2_frame_12_jpg.rf.eTkisvrkW9udcqTyq3Hb.jpg,1280,720,seed_streetlight_dataset,train,F:\RBCCPS_Directory\datasets\annotated_seed\jobin-original-annotated-images\train\val_set_2_frame_12_jpg.rf.eTkisvrkW9udcqTyq3Hb.jpg,40.086,36.225,22.241
81,081_mobile_night_video_20250529_205304_frame_0049.jpg,1280,720,mobile_night_video,20250529_205304,F:\RBCCPS_Directory\datasets\extracted_frames\mobile_night_videos\2025-05-29\20250529_205304\frame_0049.jpg,36.589,48.475,10.941
82,082_mobile_night_video_20250529_205507_frame_0096.jpg,1280,720,mobile_night_video,20250529_205507,F:\RBCCPS_Directory\datasets\extracted_frames\mobile_night_videos\2025-05-29\20250529_205507\frame_0096.jpg,33.459,36.869,22.674
83,083_mobile_night_video_20250529_205815_frame_0005.jpg,1280,720,mobile_night_video,20250529_205815,F:\RBCCPS_Directory\datasets\extracted_frames\mobile_night_videos\2025-05-29\20250529_205815\frame_0005.jpg,40.071,45.861,11.507
84,084_mobile_night_video_20250529_2050207_frame_0054.jpg,1280,720,mobile_night_video,20250529_2050207,F:\RBCCPS_Directory\datasets\extracted_frames\mobile_night_videos\2025-05-29\20250529_2050207\frame_0054.jpg,48.447,42.261,22.394
85,085_mobile_night_video_20250529_205437_frame_0058.jpg,1280,720,mobile_night_video,20250529_205437,F:\RBCCPS_Directory\datasets\extracted_frames\mobile_night_videos\2025-05-29\20250529_205437\frame_0058.jpg,38.841,35.388,22.523
86,086_mobile_night_video_56165151815_frame_0010.jpg,1280,720,mobile_night_video,56165151815,F:\RBCCPS_Directory\datasets\extracted_frames\mobile_night_videos\unknown_source\56165151815\frame_0010.jpg,39.196,39.436,21.431
87,087_mobile_night_video_56165151814_frame_0000.jpg,1280,720,mobile_night_video,56165151814,F:\RBCCPS_Directory\datasets\extracted_frames\mobile_night_videos\unknown_source\56165151814\frame_0000.jpg,59.143,39.385,19.566
88,088_mobile_night_video_561651518146_frame_0000.jpg,1280,720,mobile_night_video,561651518146,F:\RBCCPS_Directory\datasets\extracted_frames\mobile_night_videos\unknown_source\561651518146\frame_0000.jpg,59.143,39.385,19.566
89,089_mobile_night_video_20250529_205107_frame_0208.jpg,1280,720,mobile_night_video,20250529_205107,F:\RBCCPS_Directory\datasets\extracted_frames\mobile_night_videos\2025-05-29\20250529_205107\frame_0208.jpg,38.539,41.946,13.381
90,090_mobile_night_video_5616515181548_frame_0237.jpg,1280,720,mobile_night_video,5616515181548,F:\RBCCPS_Directory\datasets\extracted_frames\mobile_night_videos\unknown_source\5616515181548\frame_0237.jpg,35.921,41.005,13.634
91,091_mobile_night_video_20250529_211431_frame_0059.jpg,1280,720,mobile_night_video,20250529_211431,F:\RBCCPS_Directory\datasets\extracted_frames\mobile_night_videos\2025-05-29\20250529_211431\frame_0059.jpg,38.41,36.948,14.805
92,092_mobile_night_video_561651518145_frame_0004.jpg,1280,720,mobile_night_video,561651518145,F:\RBCCPS_Directory\datasets\extracted_frames\mobile_night_videos\unknown_source\561651518145\frame_0004.jpg,31.613,27.722,21.74
93,093_mobile_night_video_20250529_205304_frame_0081.jpg,1280,720,mobile_night_video,20250529_205304,F:\RBCCPS_Directory\datasets\extracted_frames\mobile_night_videos\2025-05-29\20250529_205304\frame_0081.jpg,36.927,45.812,14.072
94,094_mobile_night_video_20250529_205507_frame_0071.jpg,1280,720,mobile_night_video,20250529_205507,F:\RBCCPS_Directory\datasets\extracted_frames\mobile_night_videos\2025-05-29\20250529_205507\frame_0071.jpg,33.668,40.322,20.341
95,095_mobile_night_video_20250529_205815_frame_0056.jpg,1280,720,mobile_night_video,20250529_205815,F:\RBCCPS_Directory\datasets\extracted_frames\mobile_night_videos\2025-05-29\20250529_205815\frame_0056.jpg,40.222,38.784,11.853
96,096_mobile_night_video_20250529_2050207_frame_0056.jpg,1280,720,mobile_night_video,20250529_2050207,F:\RBCCPS_Directory\datasets\extracted_frames\mobile_night_videos\2025-05-29\20250529_2050207\frame_0056.jpg,48.558,42.366,25.181
97,097_mobile_night_video_20250529_205437_frame_0048.jpg,1280,720,mobile_night_video,20250529_205437,F:\RBCCPS_Directory\datasets\extracted_frames\mobile_night_videos\2025-05-29\20250529_205437\frame_0048.jpg,39.047,38.001,24.681
98,098_mobile_night_video_56165151815_frame_0008.jpg,1280,720,mobile_night_video,56165151815,F:\RBCCPS_Directory\datasets\extracted_frames\mobile_night_videos\unknown_source\56165151815\frame_0008.jpg,40.876,43.161,21.432
99,099_mobile_night_video_56165151814_frame_0006.jpg,1280,720,mobile_night_video,56165151814,F:\RBCCPS_Directory\datasets\extracted_frames\mobile_night_videos\unknown_source\56165151814\frame_0006.jpg,59.151,41.355,18.808
